customer_id,total_bookings,cancel_rate,mean_lead_time,mean_adr,total_revenue,avg_stay_nights,total_guests,special_requests_mean,booking_changes_mean,used_promo_rate,repeated_rate,previous_cancel_mean,previous_success_mean,deposit_type_mode,customer_type_mode,recency_days,avg_spent_per_booking,freq_per_month,loyalty_index,engagement_score,cluster
PRT_429.0_Online TA,1,1.0,63.0,174.54,1221.78,7.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0,2,53,1221.78,0.5660377358490566,0.0,1.0,0
PRT_430.0_Offline TA/TO,1,0.0,201.0,123.0,369.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,394,369.0,0.0761421319796954,0.0,0.0,1
PRT_431.0_Offline TA/TO,1,0.0,1.0,156.4,156.4,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,412,156.4,0.0728155339805825,0.0,0.0,1
PRT_434.0_Groups,3,0.6666666666666666,176.33333333333334,67.14333333333333,1410.01,7.0,1.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0,3,122,470.0033333333334,0.7377049180327869,0.0,1.0,0
PRT_436.0_Offline TA/TO,3,1.0,93.66666666666669,61.3,1950.6,6.666666666666667,1.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0,2,170,650.1999999999999,0.5294117647058824,0.0,0.3333333333333333,0
PRT_438.0_Offline TA/TO,2,0.0,6.0,169.0,1690.0,5.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0,3,377,845.0,0.1591511936339522,0.0,0.5,1
PRT_44.0_Groups,2,1.0,183.5,90.0,180.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,293,90.0,0.204778156996587,0.0,0.0,0
PRT_44.0_Offline TA/TO,16,0.5,132.875,123.625,7245.0,3.3125,1.75,0.0625,0.25,0.0,0.0,0.0625,0.0,0,3,368,452.8125,1.3043478260869563,0.0,0.3125,0
PRT_440.0_Groups,18,0.6666666666666666,135.05555555555554,56.88444444444444,21724.8,21.27777777777778,1.8333333333333333,0.2222222222222222,0.7222222222222222,0.0,0.0,0.0,0.0,0,3,166,1206.9333333333334,3.253012048192771,0.0,0.9444444444444444,0
PRT_441.0_Offline TA/TO,1,0.0,8.0,93.6,374.4,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,364,374.4,0.0824175824175824,0.0,0.0,1
PRT_444.0_Corporate,1,0.0,0.0,95.0,95.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,183,95.0,0.1639344262295082,0.0,0.0,1
PRT_45.0_Complementary,28,0.1785714285714285,2.9285714285714284,0.0,0.0,1.1428571428571428,1.8571428571428572,0.3928571428571428,0.2857142857142857,0.0,0.4642857142857143,0.2857142857142857,2.2142857142857144,0,2,77,0.0,10.909090909090908,2.272727272727273,0.6785714285714286,1
PRT_450.0_Offline TA/TO,1,0.0,3.0,99.0,198.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,347,198.0,0.0864553314121037,0.0,0.0,1
PRT_451.0_Corporate,1,0.0,14.0,51.9,103.8,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0,2,328,103.8,0.0914634146341463,0.0,2.0,2
PRT_453.0_Offline TA/TO,1,0.0,22.0,103.5,103.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,139,103.5,0.2158273381294964,0.0,0.0,1
PRT_455.0_Corporate,4,0.0,3.0,38.75,220.0,1.5,1.0,0.0,0.0,0.0,0.75,0.0,1.5,0,2,195,55.0,0.6153846153846154,2.25,0.0,1
PRT_455.0_Offline TA/TO,4,0.0,47.0,156.625,1879.5,3.0,1.75,0.75,0.25,0.0,0.0,0.0,0.0,0,3,119,469.875,1.0084033613445378,0.0,1.0,1
PRT_459.0_Groups,2,0.0,31.0,130.0,1040.0,4.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0,3,118,520.0,0.5084745762711864,0.0,0.5,1
PRT_461.0_Offline TA/TO,2,0.0,0.0,178.0,568.0,1.5,2.0,0.0,2.5,0.0,0.0,0.0,0.0,0,2,150,284.0,0.4,0.0,2.5,2
PRT_464.0_Offline TA/TO,5,0.2,39.8,42.858,2076.0600000000004,5.6,1.6,0.0,0.4,0.0,0.0,0.0,0.0,0,2,231,415.2120000000001,0.6493506493506493,0.0,0.4,1
PRT_467.0_Offline TA/TO,2,0.0,308.0,89.1,534.6,3.0,2.0,0.0,2.5,0.0,0.0,0.0,0.0,0,3,119,267.3,0.5042016806722689,0.0,2.5,2
PRT_467.0_Online TA,2,0.0,17.5,52.06,520.6,5.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0,2,205,260.3,0.2926829268292683,0.0,1.0,3
PRT_468.0_Offline TA/TO,2,0.0,6.5,41.400000000000006,82.80000000000001,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0,2,314,41.400000000000006,0.1910828025477706,0.0,0.0,1
PRT_468.0_Online TA,19,0.3157894736842105,44.63157894736842,98.4947736842106,7782.654900000007,2.8421052631578947,1.7894736842105263,0.1578947368421052,0.1578947368421052,1.0,0.2105263157894736,0.0,0.4210526315789473,0,2,14,409.61341578947406,40.714285714285715,0.4799999999999999,1.3157894736842106,3
PRT_47.0_Corporate,12,0.0,1.25,40.166666666666664,788.0,1.6666666666666667,1.0,0.0,0.75,0.0,0.8333333333333334,0.0,2.8333333333333335,0,2,273,65.66666666666667,1.3186813186813189,3.666666666666667,0.75,1
PRT_47.0_Direct,12,0.0,0.25,45.5,603.0,1.0,1.0,0.0,0.0,0.0,0.8333333333333334,0.75,11.333333333333334,0,2,406,50.25,0.8866995073891626,12.166666666666668,0.0,1
PRT_47.0_Groups,2,1.0,5.5,90.0,180.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,132,90.0,0.4545454545454545,0.0,0.0,0
PRT_47.0_Online TA,1,1.0,4.0,90.0,90.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0,2,698,90.0,0.0429799426934097,0.0,1.0,0
PRT_472.0_Offline TA/TO,1,1.0,217.0,52.5,367.5,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,227,367.5,0.13215859030837,0.0,0.0,0
PRT_474.0_Offline TA/TO,1,0.0,7.0,215.0,215.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0,3,118,215.0,0.2542372881355932,0.0,2.0,2
PRT_479.0_Offline TA/TO,1,0.0,116.0,69.95,489.65,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,123,489.65,0.2439024390243902,0.0,0.0,1
PRT_481.0_Corporate,1,1.0,76.0,8.0,16.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,299,16.0,0.1003344481605351,0.0,0.0,0
PRT_483.0_Offline TA/TO,1,1.0,129.0,63.0,441.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,217,441.0,0.1382488479262673,0.0,0.0,0
PRT_484.0_Offline TA/TO,1,1.0,15.0,130.0,130.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,3,100,130.0,0.3,0.0,1.0,0
PRT_492.0_Groups,5,1.0,128.4,93.0,3255.0,7.0,2.2,0.0,0.4,0.0,0.0,0.0,0.0,1,2,198,651.0,0.7575757575757576,0.0,0.4,0
PRT_493.0_Groups,5,0.4,126.8,88.0,4480.0,9.8,2.2,0.0,0.8,0.0,0.0,0.0,0.0,0,0,144,896.0,1.0416666666666667,0.0,0.8,0
PRT_495.0_Groups,4,1.0,102.75,54.8325,477.99,2.25,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1,2,265,119.4975,0.4528301886792452,0.0,0.0,0
PRT_5.0_Complementary,2,0.0,12.5,0.0,0.0,1.5,1.5,0.0,0.0,0.0,0.5,0.0,0.5,0,2,510,0.0,0.1176470588235294,1.0,0.0,1
PRT_5.0_Direct,1,0.0,233.0,165.6,1159.2,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,747,1159.2,0.0401606425702811,0.0,0.0,1
PRT_5.0_Offline TA/TO,99,0.2121212121212121,89.54545454545455,115.06819595959598,63485.81400000002,4.878787878787879,2.2222222222222223,0.5757575757575758,0.2929292929292929,0.0,0.0202020202020202,0.101010101010101,0.0505050505050505,0,2,26,641.2708484848487,114.23076923076924,0.0583333333333333,0.8686868686868687,1
PRT_5.0_Online TA,68,0.4264705882352941,75.3970588235294,132.9866279411765,42343.53700000001,3.6176470588235294,2.0441176470588234,0.1911764705882352,0.5294117647058824,1.0,0.1323529411764706,0.0,0.3235294117647059,0,2,12,622.699073529412,170.0,0.3195876288659794,1.7205882352941178,3
PRT_50.0_Offline TA/TO,5,0.4,20.8,74.14,571.4,1.2,1.8,0.4,0.0,0.0,0.4,0.4,0.0,0,2,707,114.28,0.2121640735502121,0.2857142857142857,0.4,1
PRT_509.0_Groups,6,0.3333333333333333,2.0,149.68333333333334,898.1,1.0,2.0,0.3333333333333333,2.1666666666666665,0.0,0.0,0.0,0.0,0,3,41,149.68333333333334,4.390243902439025,0.0,2.5,2
PRT_510.0_Corporate,1,0.0,0.0,40.0,40.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,226,40.0,0.1327433628318584,0.0,0.0,1
PRT_52.0_Offline TA/TO,34,0.6470588235294118,88.88235294117646,91.31176470588235,9473.9,3.176470588235294,1.8235294117647056,0.2647058823529412,0.0294117647058823,0.0,0.0,0.0,0.0,0,2,24,278.6441176470588,42.5,0.0,0.2941176470588235,0
PRT_526.0_Online TA,1,1.0,82.0,184.0,184.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0,2,110,184.0,0.2727272727272727,0.0,1.0,0
PRT_53.0_Offline TA/TO,3,0.3333333333333333,88.66666666666667,80.0,495.0,2.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0,3,293,165.0,0.3071672354948805,0.0,0.0,1
PRT_531.0_Complementary,1,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0,2,13,0.0,2.3076923076923075,2.0,1.0,1
PRT_531.0_Corporate,38,1.0,52.28947368421053,100.81842105263158,28101.8,7.315789473684211,1.9736842105263157,0.131578947368421,0.0,0.0,0.0,0.0,0.0,0,2,50,739.521052631579,22.8,0.0,0.131578947368421,0
PRT_531.0_Offline TA/TO,1,1.0,48.0,162.57,1137.99,7.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0,2,80,1137.99,0.375,0.0,2.0,0
PRT_535.0_Corporate,3,0.0,4.333333333333333,114.75,344.25,1.0,1.0,0.0,1.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0,2,90,114.75,1.0,0.3333333333333333,1.3333333333333333,1
PRT_55.0_Offline TA/TO,2,1.0,104.0,70.0,420.0,3.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1,2,738,210.0,0.08130081300813,0.0,0.0,0
PRT_56.0_Groups,4,1.0,171.0,115.0,920.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1,2,276,230.0,0.4347826086956522,0.0,0.0,0
PRT_56.0_Offline TA/TO,28,0.4285714285714285,94.64285714285714,84.73214285714286,4188.0,1.7142857142857142,1.4642857142857142,0.0357142857142857,0.4642857142857143,0.0,0.0,0.0,0.0,0,3,237,149.57142857142858,3.5443037974683542,0.0,0.5,1
PRT_57.0_Offline TA/TO,7,0.8571428571428571,158.85714285714286,99.20857142857145,4125.1,7.0,2.142857142857143,0.4285714285714285,0.0,0.0,0.0,0.0,0.0,0,2,190,589.3000000000001,1.105263157894737,0.0,0.4285714285714285,0
PRT_58.0_Groups,14,1.0,192.57142857142856,94.28571428571428,3040.0,2.2857142857142856,2.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,1,2,163,217.1428571428571,2.576687116564417,0.0,0.0714285714285714,0
PRT_58.0_Offline TA/TO,26,0.8076923076923077,179.42307692307693,96.18846153846154,8697.5,3.423076923076923,1.6923076923076923,0.0,0.0769230769230769,0.0,0.0,0.1538461538461538,0.0,1,2,126,334.5192307692308,6.19047619047619,0.0,0.0769230769230769,0
PRT_6.0_Groups,6,1.0,198.83333333333337,73.66666666666667,1234.0,2.6666666666666665,1.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1,2,78,205.66666666666663,2.3076923076923075,0.0,0.0,0
PRT_6.0_Offline TA/TO,438,0.3835616438356164,118.20776255707764,79.29650684931508,115652.03,2.9680365296803655,1.817351598173516,0.2785388127853881,0.1712328767123287,0.0,0.0547945205479452,0.0593607305936073,0.0547945205479452,0,2,8,264.0457305936073,1642.5,0.0792079207920792,0.4497716894977168,1
PRT_6.0_Online TA,3,0.6666666666666666,9.0,135.79333333333332,407.38,1.0,1.3333333333333333,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0,2,49,135.79333333333332,1.836734693877551,0.0,1.3333333333333333,0
PRT_60.0_Offline TA/TO,2,1.0,79.0,72.5,290.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1,2,681,145.0,0.0881057268722467,0.0,0.0,0
PRT_61.0_Offline TA/TO,1,0.0,20.0,85.5,598.5,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,3,737,598.5,0.0407055630936228,0.0,1.0,1
PRT_63.0_Offline TA/TO,11,0.0,33.0,79.0909090909091,1190.0,1.3636363636363635,1.4545454545454546,0.0,0.1818181818181818,0.0,0.0,0.0,0.0,0,3,639,108.1818181818182,0.5164319248826291,0.0,0.1818181818181818,1
PRT_64.0_Direct,1,0.0,1.0,50.0,50.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,511,50.0,0.0587084148727984,0.0,0.0,1
PRT_64.0_Offline TA/TO,1,1.0,27.0,108.0,216.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,721,216.0,0.0416088765603328,0.0,0.0,0
PRT_66.0_Groups,8,0.625,63.75,31.0,248.0,1.0,1.375,0.0,0.125,0.0,0.0,0.0,0.0,0,3,192,31.0,1.25,0.0,0.125,0
PRT_66.0_Offline TA/TO,7,0.4285714285714285,35.42857142857143,113.26142857142858,3782.58,3.5714285714285716,2.2857142857142856,0.4285714285714285,0.5714285714285714,0.0,0.0,0.0,0.0,0,3,176,540.3685714285714,1.1931818181818183,0.0,1.0,0
PRT_67.0_Groups,11,0.6363636363636364,83.81818181818181,61.09090909090909,1568.0,2.363636363636364,2.0,0.0909090909090909,0.2727272727272727,0.0,0.6363636363636364,0.2727272727272727,0.0,0,3,275,142.54545454545453,1.2000000000000002,0.3888888888888889,0.3636363636363636,0
PRT_67.0_Offline TA/TO,6,0.0,77.16666666666667,126.425,4692.15,5.833333333333333,2.5,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0,2,743,782.025,0.2422611036339165,0.0,0.8333333333333333,1
PRT_68.0_Groups,7,0.8571428571428571,105.14285714285714,66.0,1474.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,201,210.57142857142856,1.044776119402985,0.0,0.0,0
PRT_69.0_Complementary,1,0.0,3.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0,2,481,0.0,0.0623700623700623,0.0,2.0,1
PRT_69.0_Corporate,2,0.0,2.0,0.0,0.0,1.0,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0,2,734,0.0,0.0817438692098092,0.0,1.0,1
PRT_69.0_Offline TA/TO,13,0.2307692307692307,133.0,90.28769230769232,13120.28,11.538461538461538,1.8461538461538465,0.7692307692307693,0.4615384615384615,0.0,0.0,0.0,0.0,0,2,19,1009.2523076923078,20.526315789473685,0.0,1.2307692307692308,1
PRT_7.0_Online TA,759,0.5401844532279315,70.65876152832675,98.94760579710145,243311.49330000003,3.2503293807641636,2.046113306982872,0.7075098814229249,0.0974967061923583,1.0,0.0131752305665349,0.0447957839262187,0.0105401844532279,0,2,10,320.56850237154157,2277.0,0.0153977758768177,1.8050065876152832,3
PRT_70.0_Offline TA/TO,1,0.0,4.0,211.33,633.99,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2,728,633.99,0.0412087912087912,0.0,1.0,1
PRT_71.0_Corporate,1,1.0,0.0,152.0,152.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,735,152.0,0.0408163265306122,0.5,0.0,0
PRT_71.0_Groups,12,1.0,76.75,50.833333333333336,4270.0,7.0,1.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1,2,519,355.8333333333333,0.6936416184971098,0.0,0.0,0
PRT_71.0_Offline TA/TO,4,0.75,137.25,56.125,1587.5,7.5,2.0,0.75,0.0,0.0,0.0,0.0,0.0,0,2,262,396.875,0.4580152671755725,0.0,0.75,0
PRT_72.0_Corporate,3,0.0,2.0,40.0,240.0,2.0,1.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0,2,544,80.0,0.1654411764705882,0.0,0.3333333333333333,1
PRT_72.0_Direct,2,0.0,13.0,65.0,130.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,350,65.0,0.1714285714285714,0.0,0.0,1
PRT_74.0_Groups,1,0.0,11.0,98.0,196.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,721,196.0,0.0416088765603328,0.0,0.0,1
PRT_75.0_Complementary,1,1.0,51.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0,2,62,0.0,0.4838709677419354,0.0,2.0,0
PRT_75.0_Offline TA/TO,24,0.375,142.41666666666666,78.23,22123.86,12.958333333333334,1.7083333333333333,0.2916666666666667,0.0,0.0,0.0416666666666666,0.0833333333333333,0.0,0,2,11,921.8275,65.45454545454545,0.0303030303030303,0.2916666666666667,0
PRT_77.0_Offline TA/TO,12,0.1666666666666666,26.916666666666668,107.33333333333331,1879.0,1.5833333333333333,1.0833333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0,3,132,156.58333333333334,2.727272727272727,0.0,0.5,1
PRT_78.0_Corporate,5,1.0,5.6,76.0,760.0,2.0,1.6,0.0,0.0,0.0,0.4,1.0,0.0,1,2,730,152.0,0.2054794520547945,0.2,0.0,0
PRT_78.0_Offline TA/TO,5,0.0,3.2,39.6,258.0,1.4,1.0,0.0,0.0,0.0,0.4,0.0,0.4,0,2,223,51.6,0.6726457399103138,0.8,0.0,1
PRT_79.0_Offline TA/TO,4,1.0,153.25,96.9,1199.36,3.25,2.0,0.25,0.25,0.0,0.0,0.25,0.0,0,2,377,299.84,0.3183023872679045,0.0,0.5,0
PRT_79.0_Online TA,5,0.6,143.4,82.228,1134.58,2.8,1.8,0.0,0.2,1.0,0.0,0.0,0.0,0,2,68,226.916,2.2058823529411766,0.0,1.2,0
PRT_8.0_Complementary,1,1.0,6.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0,2,77,0.0,0.3896103896103896,0.0,2.0,0
PRT_8.0_Offline TA/TO,93,0.3763440860215054,71.18279569892474,64.8094623655914,31708.59,4.623655913978495,1.946236559139785,0.1827956989247312,0.1182795698924731,0.0,0.053763440860215,0.0,0.0967741935483871,0,2,22,340.9525806451613,126.81818181818184,0.109375,0.3010752688172043,1
PRT_8.0_Online TA,461,0.7288503253796096,91.00433839479392,118.06580043383951,211335.28110000008,3.9132321041214753,2.0412147505422995,0.8156182212581344,0.1149674620390455,1.0,0.0195227765726681,0.0650759219088937,0.0021691973969631,0,2,19,458.4279416485902,727.8947368421053,0.0125470514429109,1.93058568329718,3
PRT_81.0_Corporate,1,1.0,3.0,120.0,240.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,726,240.0,0.0413223140495867,0.0,0.0,0
PRT_82.0_Offline TA/TO,11,0.2727272727272727,19.0,85.45454545454545,2820.0,3.0,1.6363636363636365,0.1818181818181818,0.4545454545454545,0.0,1.0,0.2727272727272727,0.0,0,3,706,256.3636363636364,0.4674220963172804,0.7857142857142857,0.6363636363636364,1
PRT_83.0_Complementary,5,0.0,12.2,0.0,0.0,1.2,2.6,1.4,0.8,0.0,0.4,0.0,1.4,0,2,77,0.0,1.948051948051948,1.7999999999999998,2.2,2
PRT_83.0_Offline TA/TO,95,0.631578947368421,96.7578947368421,86.22105263157894,24989.89,3.1052631578947367,2.1052631578947367,0.3052631578947368,0.1684210526315789,0.0,0.0,0.0842105263157894,0.0,0,2,277,263.0514736842105,10.288808664259928,0.0,0.4736842105263158,0
PRT_83.0_Online TA,126,0.6984126984126984,73.76190476190476,116.16103174603175,50474.32,3.4206349206349205,2.4206349206349205,0.1746031746031746,0.2222222222222222,1.0,0.0238095238095238,0.0,0.0079365079365079,0,2,15,400.58984126984126,252.0,0.0186915887850467,1.3968253968253967,0
PRT_85.0_Complementary,1,0.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,352,0.0,0.0852272727272727,0.0,0.0,1
PRT_85.0_Offline TA/TO,128,0.5390625,79.53125,78.954375,32422.18,3.1796875,1.96875,0.3203125,0.03125,0.0,0.0234375,0.0234375,0.0,0,2,14,253.29828125,274.2857142857143,0.015228426395939,0.3515625,0
PRT_85.0_Online TA,34,0.7941176470588235,48.05882352941177,102.76147058823528,9612.05,2.6470588235294117,1.7941176470588236,0.0588235294117647,0.088235294117647,1.0,0.0,0.0,0.0,0,2,17,282.70735294117645,60.0,0.0,1.1470588235294117,0
PRT_86.0_Groups,12,0.75,62.916666666666664,118.91666666666669,4395.0,3.1666666666666665,1.5833333333333333,0.0,0.4166666666666667,0.0,0.0,0.0,0.0,0,3,275,366.25,1.309090909090909,0.0,0.4166666666666667,0
PRT_86.0_Offline TA/TO,36,0.6666666666666666,67.38888888888889,97.98888888888888,10570.74,3.25,1.7777777777777777,0.2222222222222222,0.2777777777777778,0.0,0.0277777777777777,0.0555555555555555,0.0277777777777777,0,2,233,293.63166666666666,4.635193133047211,0.0333333333333333,0.5,0
PRT_86.0_Online TA,34,0.5882352941176471,36.0,106.68411764705884,10783.89,2.8529411764705883,1.8823529411764703,0.0294117647058823,0.0,1.0,0.1176470588235294,0.0,0.3235294117647059,0,2,64,317.1732352941176,15.9375,0.2777777777777777,1.0294117647058822,0
PRT_87.0_Groups,7,0.5714285714285714,38.285714285714285,129.85714285714286,1178.0,1.2857142857142858,1.7142857142857142,0.0,0.4285714285714285,0.0,0.0,0.0,0.0,0,3,112,168.28571428571428,1.875,0.0,0.4285714285714285,0
PRT_87.0_Offline TA/TO,25,0.32,40.56,92.96162800000003,4033.880700000001,1.88,1.12,0.12,0.8,0.0,0.08,0.04,0.0,0,3,77,161.35522800000004,9.74025974025974,0.0606060606060606,0.92,1
PRT_88.0_Corporate,19,0.0,0.0,39.526315789473685,786.0,1.0526315789473684,1.0,0.0,0.0526315789473684,0.0,0.8421052631578947,0.7894736842105263,10.0,0,2,155,41.36842105263158,3.6774193548387095,10.842105263157894,0.0526315789473684,1
PRT_89.0_Online TA,17,0.2941176470588235,45.64705882352941,78.21588235294118,3661.67,2.588235294117647,1.9411764705882353,0.0588235294117647,0.0588235294117647,1.0,0.0588235294117647,0.0,0.0,0,2,14,215.39235294117648,36.42857142857143,0.0454545454545454,1.1176470588235294,3
PRT_9.0_Corporate,3,0.0,1.3333333333333333,57.333333333333336,172.0,1.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.0,1.6666666666666667,0,2,449,57.333333333333336,0.2004454342984409,2.3333333333333335,0.0,1
PRT_9.0_Direct,2,1.0,54.5,96.21,584.1,3.5,1.5,0.5,0.0,0.0,0.0,0.0,0.0,0,2,436,292.05,0.1376146788990825,0.0,0.5,0
PRT_9.0_Online TA,3279,0.3043610856968588,49.00975907288807,114.66725959133883,944607.5091,2.567856053674901,2.0734980176883195,1.0112839280268375,0.1762732540408661,1.0,0.0237877401646843,0.118328758767917,0.0631290027447392,0,2,13,288.0779228728271,7566.923076923076,0.066635492167407,2.1875571820677036,3
PRT_91.0_Corporate,6,0.3333333333333333,10.0,82.0,825.0,1.6666666666666667,1.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0,2,288,137.5,0.625,0.0,0.1666666666666666,1
PRT_91.0_Groups,1,1.0,74.0,36.0,252.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,3,565,252.0,0.0530973451327433,0.0,1.0,0
PRT_92.0_Corporate,1,0.0,1.0,85.0,170.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,714,170.0,0.042016806722689,0.0,0.0,1
PRT_93.0_Corporate,1,1.0,8.0,130.0,2730.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,526,2730.0,0.0570342205323193,0.0,0.0,0
PRT_94.0_Complementary,1,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0,2,232,0.0,0.1293103448275862,2.0,2.0,2
PRT_94.0_Corporate,20,0.05,6.65,33.125,1493.5,2.25,1.05,0.0,0.25,0.0,0.45,0.0,1.35,0,2,203,74.675,2.955665024630542,1.7142857142857142,0.25,1
PRT_94.0_Offline TA/TO,58,0.1896551724137931,7.637931034482759,51.63793103448276,4570.0,1.3793103448275863,1.2241379310344829,1.1206896551724137,0.2758620689655172,0.0,0.396551724137931,0.3448275862068966,3.4482758620689653,0,2,98,78.79310344827586,17.755102040816325,3.231884057971014,1.396551724137931,1
PRT_95.0_Corporate,5,0.0,12.0,99.0,1980.0,4.0,1.8,0.0,1.0,0.0,0.0,0.0,0.0,0,3,699,396.0,0.2145922746781116,0.0,1.0,1
PRT_95.0_Direct,1,1.0,231.0,79.74,398.7,5.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2,955,398.7,0.031413612565445,0.0,1.0,0
PRT_95.0_Groups,6,1.0,95.16666666666669,41.5,2208.0,9.666666666666666,2.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0,3,517,368.0,0.3481624758220503,0.0,1.3333333333333333,0
PRT_95.0_Offline TA/TO,17,0.4117647058823529,84.88235294117646,75.56823529411766,6741.56,4.411764705882353,1.9411764705882353,0.1176470588235294,0.1176470588235294,0.0,0.0,0.0588235294117647,0.0,0,2,73,396.56235294117647,6.986301369863014,0.0,0.2352941176470588,1
PRT_96.0_Groups,18,0.6111111111111112,156.77777777777777,56.733333333333334,4736.1,4.388888888888889,1.5555555555555556,0.3333333333333333,0.2777777777777778,0.0,0.0,0.1111111111111111,0.0,0,3,109,263.1166666666667,4.954128440366972,0.0,0.6111111111111112,0
PRT_96.0_Offline TA/TO,88,0.4431818181818182,141.26136363636363,89.17102272727273,46295.56,5.761363636363637,3.3181818181818183,0.4090909090909091,0.3863636363636363,0.0,0.034090909090909,0.0454545454545454,0.034090909090909,0,2,12,526.085909090909,220.0,0.0472440944881889,0.7954545454545454,0
PRT_98.0_Offline TA/TO,23,0.3478260869565217,71.34782608695652,115.21739130434784,7810.0,2.869565217391304,1.173913043478261,0.0434782608695652,1.2173913043478262,0.0,0.0,0.0434782608695652,0.0,0,3,19,339.5652173913044,36.31578947368421,0.0,1.2608695652173914,1
PRT_99.0_Offline TA/TO,8,0.5,12.0,88.75,1120.0,1.875,1.0,0.125,0.125,0.0,0.0,0.5,0.0,0,3,698,140.0,0.3438395415472779,0.0,0.25,0
PRT_NoAgent_Aviation,86,0.3837209302325581,4.104651162790698,100.7363953488372,27786.66,3.127906976744186,1.0116279069767442,0.2093023255813953,0.2674418604651162,0.0,0.313953488372093,0.0697674418604651,0.6976744186046512,0,2,37,323.1006976744186,69.72972972972973,0.7310924369747899,0.4767441860465116,1
